date  Agric  Mines  Oil    Stone  Cnstr  Food   Smoke  Txtls  Apprl  Wood   Chair  Paper  Print  Chems  Ptrlm  Rubbr  Lethr  Glass  Metal  MtlPr  Machn  Elctr  Cars   Instr  Manuf  Trans  Phone  TV     Utils  Garbg  Steam  Water  Whlsl  Rtail  Money  Srvc   Govt   Other
200503   0.76  -5.77   0.06  -2.69  -7.11  -1.16   0.31  -6.46  -0.98   1.26  -3.62  -1.31  -1.51  -0.21  -4.89  -2.16   1.62  -4.91  -7.45  -1.78  -1.75  -3.49  -1.89  -4.64  -0.70  -1.67  -1.68   1.49   0.64  -1.26 -99.99 -99.99  -1.85   0.33  -3.23  -1.19   1.93   1.34
200504  -1.31  -9.32  -6.50  -4.82  -3.44   0.59  -1.34  -5.95  -7.66  -4.28  -3.41  -6.74  -3.02   2.02  -5.28  -6.94  -5.44  -2.59  -9.76   0.38  -6.16  -3.15  -5.15  -0.15 -10.34  -5.48   0.89  -4.83   2.14   1.22 -99.99 -99.99  -2.71  -5.79  -0.92  -4.05   0.14 -10.07
200505   4.73   2.04   4.23  10.82  10.23   2.03   3.18   5.91   6.29  -1.16   3.19  -0.36  -0.61   1.34   1.02   6.87   7.96   8.44   0.22   2.86   8.84  10.72   6.77   2.67   5.03   4.81   1.16   1.77   1.63   2.97 -99.99 -99.99   4.29   6.73   3.33   4.93   0.97   0.64
200506  -0.60   4.67   9.49   8.89   8.84  -2.61  -2.34   1.71   3.70  -1.27   0.20  -2.66  -0.34  -1.12   4.11   3.39  11.32   4.19  -2.95  -1.47  -0.49  -1.52   1.00  -1.14   2.54  -3.42   1.83  -1.59   5.57  -0.99 -99.99 -99.99   1.54   2.45   2.47  -0.77  -4.05  -2.90
200507   4.52  10.20   8.85   7.18  11.04   1.57   3.58   2.85   6.97   8.82   1.55   6.00   2.41   3.98   4.34   0.75   2.05  10.00  13.16   6.52   5.62   9.44   3.64   6.25   1.16   7.87   3.83   1.96   2.96   1.75 -99.99 -99.99   5.24   5.97   1.74   4.29  -0.37   3.17
200508  -3.96   5.76   6.61   1.69  -3.76  -0.53   4.54  -2.18  -4.85  -5.54  -1.55  -3.25   0.72  -1.32   5.15  -4.11  -4.73   3.90  -0.77  -0.81  -1.50  -0.44  -1.60   0.41  -3.93  -3.47  -2.54   0.42   1.23  -1.57 -99.99 -99.99  -1.33  -6.31  -1.45   0.09  -2.43  -4.24
200509   1.53  14.12   9.80   4.24   0.77   0.58   4.74  -4.56  -2.96   3.87  -2.86  -1.60  -3.40  -1.00   5.94   0.51  -3.93   1.89   3.06   2.65   1.28   1.38  -1.40  -2.95  -4.42   3.14  -0.35  -2.74   4.38   2.37 -99.99 -99.99   0.01  -1.91   1.19  -0.12   0.83   1.75
200510  -4.46  -7.51  -9.40  -7.54 -10.90  -1.46   1.70  -4.06  -5.05  -7.16  -0.46  -3.45  -6.96  -2.76 -10.57   1.07  -1.31 -10.70  -4.35  -2.32  -2.67  -6.46  -4.61  -2.23  -5.79   3.01  -1.27  -5.09  -6.85   0.64 -99.99 -99.99  -1.90   2.25   2.52   0.46   0.86   2.93
200511  -3.43   5.63   1.09   1.07   7.29   0.79  -2.62   5.19   7.66   4.55   4.79  15.80   2.97   1.49   1.02   3.08   8.42   0.56  12.82   5.51   4.17  10.52   2.77   4.31  10.05   7.46   4.15   0.86  -0.21   1.95 -99.99 -99.99   4.48   4.08   4.52   5.52   5.41   1.91
200512  -0.27   6.32   4.91   1.60  -0.41  -1.21   4.21   0.87  -0.35   0.98   4.03   4.29   0.57   2.55  -1.83   2.01  -1.73  -0.69   3.68  -1.32   0.42  -2.74   1.34   0.73   0.15   1.12  -2.34  -0.75   1.23   1.36 -99.99 -99.99   1.01  -0.93   0.30  -1.98  -1.14  -0.59
200601   2.67  17.74  14.23   8.29  10.26   0.56  -2.45  -2.96   3.75   3.26   1.16  -1.52   0.41   2.30  11.55  -1.97   7.62  17.04  14.94   5.92   7.26   4.73   3.46   3.75   8.41   4.15   4.43   2.97   3.02   3.12 -99.99 -99.99   6.95   1.19   1.31   3.13  -5.28  -2.42
200602   0.63 -11.90 -12.02  10.79  -7.08   1.73  -0.11   3.46  -1.76   1.42   1.55   0.04   2.04   1.44  -5.99   4.17  -0.66   3.44  -2.95   2.61   1.04  -0.24   2.96  -0.10   1.44   1.13   6.26   0.16   0.23   6.07 -99.99 -99.99   1.61   1.46   1.61  -2.09   1.07   1.44
200603   4.67   5.68   4.63   8.87   1.93   1.51   0.12  -1.93   7.20   4.20   5.55   5.17   0.69  -0.61   3.54   0.69  -0.33   3.57  12.16   3.33   2.85   3.22   3.08   0.70   3.29   4.64   3.61  -0.15  -3.62   8.28 -99.99 -99.99   3.99   2.19   0.64   2.86   5.74   1.83
200604  -1.63  14.83   3.96  -0.97  -1.65   1.55   3.34   1.11  -0.57  -1.22   3.43   1.64  -0.50  -0.87   4.29  -0.95  -0.47   5.61   7.68  -0.22   0.93   1.08   2.93  -0.56  -0.18   0.47  -1.68   5.56   1.85   5.27 -99.99 -99.99  -3.16  -1.44   2.80  -0.78  -0.64   8.77
200605  -5.83  -7.78  -4.42  -9.03  -9.53   3.86  -0.95   1.32  -3.94  -6.61  -2.16  -4.53   2.23  -2.21  -3.01  -3.22 -11.02 -15.35  -4.59  -5.41  -4.80  -8.83  -0.47  -4.28  -1.92  -1.60  -2.68   2.59   1.51  -4.05 -99.99 -99.99  -2.19  -1.85  -3.61  -5.11  -0.62  -0.74
200606   0.19  -1.87   4.14  -0.42  -3.94  -1.02   2.95   1.48  -1.38  -4.02  -3.64  -1.55   0.04   0.47   2.69  -0.47   0.23  -5.60   2.93  -1.91  -2.15  -3.02   0.69  -3.27  -0.31   4.04   5.15   0.36   2.40  -1.65 -99.99 -99.99  -1.25   0.53  -0.39   0.78  -2.86  -2.37
200607   2.85  -5.02   1.81 -11.79  -6.69   3.22   9.04  -3.44  -3.71  -8.67  -4.27  -0.08  -1.58   2.62   7.63  -1.00  -1.81 -16.02  -4.16  -4.11  -4.43  -6.59  -1.82   2.03  -0.37 -11.46   3.90   0.75   4.88  -3.63 -99.99 -99.99  -2.05  -4.69   1.29  -3.74  -0.97  -7.79
200608  10.04  -3.77  -4.19  10.89   1.29   2.11   4.31   1.40   4.70   3.09  -1.57   3.59   4.06   3.26  -2.45   4.18   4.16   1.12  -2.47   2.58   7.01   7.47   0.76   2.00   1.75  -0.78   1.33   3.09   2.32  -0.16 -99.99 -99.99   1.58   2.34   1.50   4.18   4.18   4.47
200609  -1.27 -11.27  -6.03   1.05  -3.48   0.50  -6.39   1.62   7.93  -0.67   3.03   1.04   0.99   2.19  -2.36   6.79  10.89  -2.60   0.01   2.59   2.71   2.50   3.81   0.47   6.12   3.86   4.09   2.55  -2.11   5.80 -99.99 -99.99   1.37   6.47   3.63   3.92   3.86   1.85
200610  -4.51  11.35   4.49   4.49   5.83   0.46   5.42   0.51   7.26   3.14   8.32   1.07   5.71   2.46   5.21   5.74  12.32   5.64  11.01   6.17   3.99   0.02   3.21   4.25   8.87   6.09   4.35   6.48   5.34   3.04 -99.99 -99.99   4.97   3.86   2.06   5.98   0.15   5.81
200611   7.96   6.25   8.56  10.14   7.63   0.00   3.42   3.36   2.15   3.14   0.86   1.41   2.01  -0.04   8.66   6.23   6.49  11.90   8.73   2.99   6.45   1.51   3.59   1.87   2.98   2.36  -0.11   1.90   2.99  -0.06 -99.99 -99.99   2.13  -1.95   0.96   2.83   0.61   4.32
200612   7.09  -7.10  -6.82   1.63  -2.31   1.61   3.01  -1.65   0.15   6.12   1.99   4.03   1.89   0.01   0.28   2.64  -0.03  -0.43  -2.71  -0.14  -0.36  -2.98   0.16   2.25   1.83  -2.34   4.21   4.38   0.67   0.51 -99.99 -99.99  -0.37   1.76   3.84   0.86   5.94  -2.98
200701   4.16   4.30   1.81  11.38   1.05   1.02   1.29   7.97   2.72   6.13   6.59   2.14  -0.56   3.16  -2.46   1.40   5.16   7.58   9.71   3.37   1.00   1.58   4.28   3.94   0.53   3.56   3.49   2.09   0.40   4.23 -99.99 -99.99   4.00   3.58   0.43   3.63  -2.84  -3.31
200702  -2.36   4.38  -2.24  11.38  -3.42  -2.01  -3.51   4.96   1.06   3.57   2.02   2.76  -0.08  -2.20  -2.23   2.92   0.03   8.38   2.72  -0.78  -1.38   0.27  -0.80  -1.50  -2.13  -0.80  -0.41  -4.91   4.19  -6.04 -99.99 -99.99   0.02  -0.60  -2.52  -3.19  -2.37  -0.05
200703   4.48   1.97   5.24   2.55  -4.50   2.52   4.87  -3.55  -0.71  -9.72  -0.82   0.40  -1.49  -0.02   6.29   4.25   2.61  -0.72   6.11   1.18   1.75  -1.21   0.13   1.38   0.80  -0.19   2.99   1.62   4.30   0.77 -99.99 -99.99   2.75   0.45  -0.36   0.81   1.39   1.87
200704   6.35   8.17   5.01   5.52   4.27   4.37   2.78   8.45   3.11   3.04   3.81   3.94   2.66   6.07   4.97   3.21  -1.85   5.78   3.38   5.18   5.66   6.94   5.50   3.20   1.24   2.91   1.39   2.56   3.94   6.28 -99.99 -99.99   1.41   2.42   3.67   3.29   3.95   6.05
200705   3.81   9.77   6.89   0.58   8.27   2.13   2.62   9.59   2.62   6.38   3.89   2.03   6.46   1.23   6.89   5.70   5.93   7.92  10.59   5.79   6.09   2.80   4.79   1.94   3.90   4.51  10.14   3.84   1.19   4.27 -99.99 -99.99   3.03   2.21   2.91   3.84   2.16   5.75
200706   7.04  -1.87   1.13  -0.53  -7.58  -1.16  -0.06   0.15   0.67  -4.97   0.26  -1.74  -2.53  -3.05   1.12  -0.10  -6.26   1.37  -3.46  -0.36   1.53   2.25  -0.20  -0.05  -3.68  -1.84  -2.77  -0.50  -4.79   0.85 -99.99 -99.99  -1.68  -1.98  -3.58  -1.27   2.30  -2.21
200707  -3.80   3.51  -3.33 -14.43  -7.29  -2.82  -5.12  -3.77  -6.75  -6.70  -2.77  -5.15  -7.50  -2.96   0.36  -4.17  -6.51  -2.93  -2.67  -1.70   2.21  -1.87   0.47  -1.60  -9.49  -0.93  -1.64  -4.71  -3.81  -0.91 -99.99 -99.99  -4.81  -5.42  -7.58  -2.84   1.25  -1.72
200708   7.39  -3.01  -2.59  -2.42  -3.63   2.80   4.25  -2.57  -4.12  -3.29  -2.16  -2.04  -6.49   2.50   1.57  -0.79  -4.23  -5.42  -2.64   2.23   4.24   1.33  -1.30   3.12   2.86  -1.99  -0.88  -0.85   2.01  -0.49 -99.99 -99.99   1.81   1.32   1.53   1.57   0.99   0.63
200709  20.59  14.65  10.17  -0.69  -2.61   4.81   0.96  -5.26  -0.47  -2.16   1.67   0.95  -1.18   4.25   6.69   4.58   3.89   1.45   8.56   0.28   4.27   3.09   6.50   4.50   6.20   0.23   4.19  -0.22   3.51   2.63 -99.99 -99.99   1.12  -1.16   1.95   4.75   6.88   3.13
200710  13.56  14.53   8.78  -1.40   7.06   1.87   4.64   5.49  -3.50   4.34   7.85   3.48   1.25   2.47  -0.30   7.60 -13.81   0.23   2.52   2.04   4.28   0.51   0.02   0.78   0.13   2.33  -1.84  -2.46   6.74   0.13 -99.99 -99.99   2.65   0.76  -1.37   7.68   0.08  -4.03
200711   0.91  -7.91  -6.14   3.20 -11.86   1.28   6.58  -5.97  -9.59  -5.97  -9.79  -6.02  -7.34   0.23  -3.86  -7.78  -2.02  -5.68  -5.93  -5.55  -8.04  -4.55  -5.85  -2.01  -1.92  -3.54  -8.41  -4.48  -0.58  -4.22 -99.99 -99.99  -7.34  -3.02  -6.17  -7.16  -6.23  -2.78
200712  11.64   3.91   8.33  -5.52   2.98  -0.73  -1.98  -6.10  -8.65  -1.05  -2.83  -1.13  -1.88  -3.09   7.06  -1.86 -11.49  -0.80   1.12  -2.88   1.13   1.15  -0.67   0.13  -0.65  -3.29   3.24  -4.25   0.93  -3.69 -99.99 -99.99  -0.54  -3.13  -4.06   0.64  -2.14   0.56
200801  -0.50  -3.85  -8.14  -4.90  -1.26  -8.11  -0.30   1.24   2.79  -1.25  -4.91  -4.39  -7.07  -5.57  -9.80  -4.91   0.40   0.52 -10.97  -5.62 -14.46 -13.41  -5.33  -5.56  -0.64   2.26  -9.10  -6.31  -6.94  -2.37 -99.99 -99.99  -4.17   0.38  -1.14  -9.37  -4.72  -5.53
200802   2.83  10.77  15.59  -5.36  -3.62   2.01  -2.86  -1.73  -3.67 -13.41  -6.89  -5.53  -8.98   0.18   2.68  -3.01  -5.63  -0.33   6.73  -1.99   0.76  -3.16  -3.88   0.04  -2.20  -4.00 -10.11   3.43  -3.06   0.22 -99.99 -99.99  -2.18  -5.37 -10.81  -5.63  -4.54  -1.52
200803  -3.76  -8.18   0.38  -1.91   0.67   2.88   0.01  -0.89  -0.05   5.82  -3.97  -1.94  -5.32  -0.70  -4.47   6.19   0.07   0.81  -0.46   2.57   0.10   0.73  -3.47  -0.69  -2.88   2.81   4.02  -4.27   0.84   0.96 -99.99 -99.99  -2.06   2.59  -3.83  -0.39  10.04  -0.77
200804   2.71  13.57  10.76   3.49   4.00   0.03  -9.57   7.96   1.83  -1.21   2.75  -3.05   2.16   0.81  10.14  -2.18  14.85   5.15   7.37   7.48   7.98   6.82   9.83   2.27  -3.49   5.62   5.36   3.89   6.31   7.54 -99.99 -99.99   1.31   5.85   5.62   5.97 -10.52  -1.60
200805  10.92  11.43   8.14  10.55   4.78   0.79  10.32  -2.24   5.47  -0.86   0.82   4.41   1.26   1.94   0.93   0.97   2.59   4.53   8.51   4.95   6.15   6.76  -0.05   2.29   5.82   3.69   3.85   5.93   3.54   6.03 -99.99 -99.99   7.02   0.09  -4.09   3.67  -5.13   3.30
200806  -1.66  10.43   6.47 -12.65  -9.21  -7.30  -6.61 -15.09 -10.63 -17.19 -17.08 -11.02 -11.49  -4.11  -0.78 -13.94 -16.11 -18.56  -7.28 -10.28  -9.07 -10.60 -16.95  -3.87 -16.94 -10.05 -11.71 -10.15  -0.52  -3.99 -99.99 -99.99  -7.24  -8.23 -17.42  -9.00 -12.02  -9.62
200807  -4.88 -18.62 -20.51  -1.51  -2.74   3.89   1.92 -10.32  -2.74   4.62   6.90   5.84  -5.52   6.03 -11.43   1.42  -8.28   3.19 -11.47  -1.81  -2.51   1.12   0.39   3.28   7.40   5.18  -5.00  -0.96  -7.14   0.88 -99.99 -99.99   1.29   1.01   6.79  -1.53   4.90  -2.87
200808  -3.62  -7.18  -0.52   4.58   3.91   0.78   3.31  14.34  12.83   5.18   3.53   3.00   4.11   1.31   0.77   4.43   9.40   1.89  -6.83   4.47   2.78   1.83   3.80   2.35   0.68   1.61   3.17   4.56  -0.44   0.76 -99.99 -99.99   3.18   5.76  -0.07   2.46  -0.35   2.01
200809 -12.94 -32.65 -18.13 -10.39 -14.88   0.47  -5.26  -5.44  -4.57   7.45  -3.28  -2.55 -13.09  -6.87  -6.29  -0.06  -9.09 -21.09 -31.03 -12.75 -17.49 -17.75 -12.57  -8.75  -7.66  -9.24 -12.98 -12.58 -11.97 -11.18 -99.99 -99.99 -10.14  -4.95  -4.30  -9.14  -6.71  -9.97
200810 -10.99 -34.23 -24.18 -24.67 -26.16 -13.06  -5.34 -28.33 -28.60 -35.85 -33.85 -21.87 -26.39 -11.03 -11.79 -17.51 -18.50 -28.86 -32.91 -25.58 -21.45 -19.20 -21.31 -20.00 -20.50 -11.87 -10.12 -21.70 -11.11  -7.45 -99.99 -99.99 -21.01 -14.10 -20.14 -19.17 -23.24 -10.84
200811 -10.71 -11.05  -8.88   5.94  -4.05  -2.18 -10.59 -27.63 -17.53  -5.27 -12.11 -11.30 -12.73  -5.67   5.66  -8.16 -17.04  -5.44 -12.14  -3.66  -9.18 -13.47 -10.87 -14.33 -13.04  -8.95   6.69 -11.48   1.23  -3.87 -99.99 -99.99 -11.52  -7.13 -13.95 -10.48 -12.17   0.35
200812  -9.69   8.97  -4.95  11.58   8.36   1.00  -0.63  12.45   4.75 -14.61  -1.24  -5.49  -0.80   4.03  -1.28  -2.43  15.88   7.57  15.97   8.17   0.23   5.43   6.07   3.46  12.91  -1.82   0.95   6.76  -2.06   7.26 -99.99 -99.99   6.59   4.59   1.62   3.31  -4.03 -10.26
200901   7.18  -3.06  -3.01 -19.35 -11.69  -4.27  -1.23 -25.12  -5.99 -10.33 -22.82  -5.42 -12.93  -4.65  -3.89 -12.18 -25.43 -20.44 -16.85 -13.19  -5.46  -5.41  -5.41   1.01 -14.16 -16.11  -9.81 -10.15  -0.82  -5.19 -99.99 -99.99  -1.40  -8.42 -20.89  -3.80 -23.34  -7.71
200902  -0.53   1.35 -13.44  -8.84 -12.23  -7.51  -7.82 -28.63  -9.40 -12.17 -13.35 -14.43 -14.31  -9.55 -12.27 -13.36  -8.43 -18.15 -19.29 -11.60  -9.20  -5.91 -17.68 -12.74 -13.22 -11.37  -3.18 -11.51 -12.59 -12.69 -99.99 -99.99  -8.78  -2.09 -14.67  -4.74 -25.00 -15.68
200903   8.88  13.29   6.44   3.33  15.07   4.81   6.78  29.53  18.17  15.26   9.92   5.12   6.83   7.25   3.08  11.71  14.18   7.30  12.28   6.97  13.44  14.27   7.03   5.35   2.99   9.24   6.28   9.34   2.78  -3.19 -99.99 -99.99   4.16  10.91  14.29   8.97  16.93   8.12
200904   3.12   5.93  15.64   8.07  14.76   2.37   2.12  58.93  22.23  27.93  41.71  23.48  32.68   1.17  -0.30  21.47  41.35  48.56  26.25  21.55  18.11  14.18  23.02   8.28  25.39  14.50   3.70  18.84   2.08   6.13 -99.99 -99.99  15.23   8.90  17.10  11.44  23.55  17.66
200905  -2.98  24.87  17.68   3.49  -0.04   8.06   9.53  -6.65  -1.26  -5.08   6.46   5.18   0.99   6.39   6.11   6.72   2.57   0.53   9.56  -0.15   1.55   2.87   5.22   4.13   4.02   2.37  -0.42   3.64   4.64   4.72 -99.99 -99.99   4.76  -1.68   9.71   3.56   5.30   7.76
200906  -8.06 -10.25  -8.52  -3.74  -0.16   1.84  -0.07  -7.78  -1.68  -5.71   7.32   1.87  -2.61   1.42  -2.37  -5.37   2.88  -5.11   3.41   0.87   3.59   2.92  -1.63   4.06   0.04   0.41   0.68   2.43   4.64   3.27 -99.99 -99.99  -0.65  -0.45  -1.80   3.89 -10.77   3.37
200907  12.11  15.37   9.40   3.18  10.89   5.50   7.45  35.85  14.90  17.70  18.10  16.01  16.78   7.95   2.70  15.73  10.52  24.80   3.19  10.54  13.51  10.28   6.95   3.86  12.15  10.72   4.04   7.03   4.39   2.73 -99.99 -99.99   9.05   6.52   8.48   5.72  13.80  13.82
200908  -0.17   2.97   2.29   2.77   6.29   0.14   0.30   1.71   8.46   8.64  -0.30   9.85   9.05   1.01  -0.15   1.41  -1.34   3.02   3.51   3.74   2.32   1.92   7.08   3.93   6.32   3.26  -2.21   3.79   0.22   1.44 -99.99 -99.99   4.61   3.55  10.23   2.99   3.65   2.99
200909  -6.69  11.99  12.14   6.85  -3.27   5.21   4.61   1.39   9.80  -4.17   6.76  -0.03   1.61   3.64   0.33  12.24  12.66   6.99   6.61   3.76   8.06   3.16   4.47   4.05   1.61   3.66   3.27   9.61   2.27   1.59 -99.99 -99.99   4.03   2.14   1.25   5.29  16.39   3.00
200910 -12.33   2.07  -2.26  -6.78  -9.15   0.56  -0.31  -6.71  -4.02  -4.51  -5.92   0.58  -2.04  -2.62   5.70  -5.69   3.88 -10.77 -12.18  -3.19  -1.12  -6.63  -3.99  -4.58  -3.31  -5.20  -4.41  -2.56  -2.69   0.76 -99.99 -99.99  -2.73   0.50  -4.47  -0.27 -11.92  -1.91
200911  18.11  14.69   2.10   6.49  -4.15   3.51   2.16   2.98  -0.16   6.22   8.53  11.12   3.05   8.19   3.68   4.39   3.32   2.14   7.28   3.35   4.25   5.37  10.09   7.87   4.59  10.91   6.06   7.22   4.54   7.96 -99.99 -99.99   4.51   5.08   4.29   5.49  10.74   4.93
200912   1.98  -2.23   6.92   4.45   6.24   1.28   3.25  11.13   4.96  10.36   5.79   2.81  15.11   1.10  -5.45   2.44   7.80   5.88  14.99   5.48   4.77   8.41   3.49   4.16   3.71   4.24   5.41   7.01   5.87   2.42 -99.99 -99.99   5.03   1.42   0.91   5.45  -4.12   4.98
201001  -6.64 -13.05  -3.92 -12.69  -0.17  -1.73  -3.35  -8.48  -3.01  -6.59   0.22  -9.04   1.12  -0.15  -5.39  -4.94  -3.47  -8.28 -11.92  -3.00  -7.36  -9.44   0.26  -1.79  -3.27  -3.97  -8.50  -5.14  -4.49  -4.85 -99.99 -99.99  -2.55  -1.71  -1.07  -6.52   6.40  -3.56
201002  -6.60  13.39   3.82   4.73   1.89   2.51   4.43  15.49   5.99   1.86  10.20   1.53  -1.71   1.31   1.23   5.55   6.62   2.23   4.20   6.46   7.50   6.00   5.16   4.17   9.31   7.36  -0.83   5.91  -0.41   3.03 -99.99 -99.99   5.89   4.28   2.70   3.09   1.08  -0.58
201003   2.04   7.10   1.28   7.45   6.04   5.46   6.12   8.29  13.29  10.76   7.81   6.74   5.50   3.50   4.68   7.10  10.55  12.08  12.04   6.01   8.24   7.91  10.10   5.39   5.14   8.07   6.30   8.62   3.13   3.49 -99.99 -99.99   6.00   6.28   8.17   5.75  11.95   3.58
201004 -10.17  -1.84   3.83   8.27   9.82  -0.87  -2.51  11.51   3.99  12.25   6.34   3.98   2.43  -1.61   4.59   5.47   6.17  14.79  -2.63   4.96   5.53   1.87   3.61   2.84   7.60   3.57   0.42   6.00   2.85   4.46 -99.99 -99.99   3.21   2.46   0.93   1.60   2.84   6.37
201005 -18.19  -8.26 -10.56  -6.17 -10.65  -3.67  -7.69  -9.88  -7.89 -14.22 -10.40  -6.55 -10.10  -7.71  -9.73  -5.01  -2.79 -10.77  -7.01  -9.76  -8.29  -7.64  -9.43  -8.20  -4.28  -5.92  -4.55  -6.71  -6.29  -4.77 -99.99 -99.99  -4.00  -5.52  -9.21  -7.72 -12.66  -9.06
201006  -8.54  -6.10  -6.76 -11.70 -13.50  -1.38   3.32 -14.55 -11.73 -17.15  -7.78  -2.43  -8.82  -2.06  -5.84  -7.37  -9.35 -11.66 -13.18  -7.95  -5.21  -7.57  -7.70  -4.80  -7.24  -7.67  -1.37  -5.89  -0.69   0.61 -99.99 -99.99  -5.20  -9.64  -7.36  -6.85  -8.99  -2.13
201007  18.72  10.16   6.94   5.57   6.87   5.72  10.74   6.63   9.46   5.53   6.23   6.88   5.41   4.98   7.86   8.79   4.19   4.60   8.28   9.21   8.45   8.75  11.95   1.01   3.42  10.76   9.91   9.31   6.80   5.47 -99.99 -99.99   3.16   4.84   6.65   8.00  10.08   8.40
201008  -9.23   1.12  -5.37 -11.96  -7.19   0.42   0.03  -5.42  -8.73  -9.91  -8.24  -4.76 -10.03  -0.73  -2.07  -4.83  -9.01  -8.98  -8.74  -3.96  -8.96  -8.26  -8.88  -7.18  -4.03  -4.82   1.46  -4.99   0.38  -3.22 -99.99 -99.99  -7.57  -3.35  -8.43  -4.68  -8.90  -6.61
201009  -5.73  12.46  11.73   4.77   9.65   3.72   9.74  13.28  20.26  10.07  15.78   5.52  12.92   7.49   7.51  13.11  17.10   5.47  12.10  10.83  14.45  13.94  11.20  12.47  11.06   9.88   8.27   7.68   3.65   6.97 -99.99 -99.99   9.89  12.52   7.46  11.75  12.07   9.69
201010  19.43   8.44   3.02   6.59  -1.91   3.07   5.34   3.24   1.38  -0.78   9.69   4.67   7.05   3.73   5.34   1.66  10.85   2.30   4.64   6.32   4.80   3.83   7.11   2.64   4.06   5.20   1.00   7.54   1.86   0.22 -99.99 -99.99   4.94   2.09   1.98   7.45  -1.17  -1.40
201011   0.86   5.88   8.35   3.88   2.64  -0.14  -3.89  -1.22   9.20   7.19   3.00  -1.01  -3.20  -3.17   3.08   5.20  14.54   2.17   2.98   2.60   1.11   3.79   2.24   0.76   4.93   2.41  -1.57  -2.13  -1.32  -2.52 -99.99 -99.99   0.22   4.80  -0.35  -1.31  -0.82  -0.69
201012  15.83  14.24  10.05  12.32  14.48   3.87   4.23   4.26   3.80  18.40   7.45   3.97   8.27   5.00   8.75   2.72  -1.75  16.29  13.32   7.53   6.30   5.54   5.86   8.92   3.75   3.34   8.27   5.21   3.21   7.99 -99.99 -99.99   6.84   2.74  10.60   6.68  14.69   5.05
201101   5.01  -5.29   5.84  -4.41   6.70  -2.59  -3.29  -3.66  -3.63  -2.40   1.56   6.38   2.48  -0.99   7.93  -1.80  -2.42   0.57   3.98   2.75   4.73   5.72   3.89   3.09  -3.72  -0.53  -2.54   2.16   2.21   2.44 -99.99 -99.99   2.83  -1.47   2.24   2.15   9.20   2.00
201102  -1.20   0.29   7.69   6.26  -0.20   3.50   8.65   7.08  10.40   3.10   3.58   1.21   3.01   2.97   8.13   7.33   7.25   6.06   3.98   2.90   2.47   4.04   0.46   4.44   3.42   1.49   2.35  11.47   2.45  -0.11 -99.99 -99.99   2.96   1.86   2.59   2.48   4.88   4.08
201103   0.33   2.81   2.93  -0.91   1.43   2.63   6.33   4.49   1.97   6.20   2.54   2.29  -0.04   1.93   1.23  -6.70  -2.22   2.70   0.75   2.87  -0.60  -3.01   2.14   1.54   0.22   3.31   5.76  -1.38   0.91   1.99 -99.99 -99.99   1.43   0.94  -1.52   0.02  -3.46   1.85
201104  -4.16  -1.44   0.74   0.89   0.03   4.79   5.39   4.86   6.42  -5.54   3.43   1.31   0.26   6.29   2.42   7.74  10.30   2.08   0.58   1.06   1.44   4.47   2.35   3.83   4.40   2.93   1.84   4.46   3.98   4.64 -99.99 -99.99   4.15   4.58   0.64   2.92   1.89   2.95
201105   2.86  -5.66  -4.60  -6.57  -2.67   1.42   4.50   2.85  -1.99  -9.07  -2.30   2.89   2.33   1.48  -4.38   1.98   1.61  -0.29  -5.35  -0.10  -3.58  -1.95  -2.26   0.34  -1.27  -0.30   1.49   0.48   1.31  -0.50 -99.99 -99.99   1.28   0.86  -2.54  -1.80  -4.15  -1.96
201106   1.51  -3.04  -2.84  -4.22  -4.94  -0.01  -5.60  -6.34   3.83  -8.60   4.18  -2.03  -1.43  -1.55  -1.71   3.71   2.02  -5.42  -1.89  -1.73  -2.56  -3.91   0.07  -1.78   0.22  -0.43  -0.78  -1.77  -0.34  -1.93 -99.99 -99.99  -2.04  -0.73  -2.19  -1.24  -3.04  -0.26
201107   1.31   1.11   3.31  -7.61  -4.58  -1.89   2.86  -6.32   3.35  -1.86  -9.37  -3.61  -3.72  -2.71  -1.47  -1.34   1.43  -7.21  -6.22  -6.28   1.25  -6.21  -7.39  -6.53  -3.94  -5.11  -5.92  -4.09  -0.35  -8.65 -99.99 -99.99  -4.58   0.02  -3.91   0.15  -4.29  -7.01
201108  -6.75  -6.55 -14.08  -0.97 -10.10   0.50   0.33  -7.06  -3.84  -5.60 -11.70  -2.55  -7.22  -2.33  -6.46  -5.25 -10.52 -11.89 -13.20  -6.43  -7.47  -7.48  -8.92  -6.63  -5.83  -6.79  -2.26  -7.36   0.16   4.43 -99.99 -99.99  -4.09  -2.63  -9.13  -7.13  -3.97  -5.76
201109 -12.83 -25.18 -20.61 -17.85 -15.36  -3.65  -4.93 -14.43  -6.98 -15.01 -13.00  -4.73  -8.53  -5.22  -5.68  -5.75  -6.18 -23.07 -20.49 -13.77  -7.95  -6.64  -8.62  -8.76  -8.38  -9.17  -2.30  -8.52  -1.63  -4.20 -99.99 -99.99  -8.14  -3.18 -11.14  -6.45  -3.96 -11.89
201110  20.97  22.36  24.25  14.88  19.98   2.88   7.61  14.32  17.88  20.50  20.79   7.67   9.88   6.75  11.12  12.94  23.14  27.37  18.15  19.86  15.21  13.36  15.60   8.80  12.78  14.87   2.97  11.42   6.70   2.67 -99.99 -99.99  13.80   9.11  13.41  12.49   9.81   9.18
